"DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","C2021_CARS_5","C2021_CARS_5_NAME","C2021_CARS_5_CODE","C2021_CARS_5_TYPE","C2021_CARS_5_TYPECODE","C2021_CARS_5_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"2021","2021","2021","date",0,0,"E02000183","Camden 018","E02000183","2021 super output areas - middle layer",152,184,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",57.6,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534384d1d20301",184,1002
"2021","2021","2021","date",0,0,"E02000184","Camden 019","E02000184","2021 super output areas - middle layer",152,185,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",72.8,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534385d1d20301",185,1002
"2021","2021","2021","date",0,0,"E02000185","Camden 020","E02000185","2021 super output areas - middle layer",152,186,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",70.3,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534386d1d20301",186,1002
"2021","2021","2021","date",0,0,"E02000186","Camden 021","E02000186","2021 super output areas - middle layer",152,187,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",69.4,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534387d1d20301",187,1002
"2021","2021","2021","date",0,0,"E02000187","Camden 022","E02000187","2021 super output areas - middle layer",152,188,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",73.9,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534388d1d20301",188,1002
"2021","2021","2021","date",0,0,"E02000188","Camden 023","E02000188","2021 super output areas - middle layer",152,189,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",72.3,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534389d1d20301",189,1002
"2021","2021","2021","date",0,0,"E02000191","Camden 026","E02000191","2021 super output areas - middle layer",152,190,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",81.2,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534390d1d20301",190,1002
"2021","2021","2021","date",0,0,"E02000192","Camden 027","E02000192","2021 super output areas - middle layer",152,191,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",76.3,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534391d1d20301",191,1002
"2021","2021","2021","date",0,0,"E02000193","Camden 028","E02000193","2021 super output areas - middle layer",152,192,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",82.0,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534392d1d20301",192,1002
"2021","2021","2021","date",0,0,"E02007115","Camden 029","E02007115","2021 super output areas - middle layer",152,193,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",79.1,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637541063d1d20301",193,1002
"2021","2021","2021","date",0,0,"E02000194","Croydon 001","E02000194","2021 super output areas - middle layer",152,194,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",42.0,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534393d1d20301",194,1002
"2021","2021","2021","date",0,0,"E02000195","Croydon 002","E02000195","2021 super output areas - middle layer",152,195,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",24.2,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534394d1d20301",195,1002
"2021","2021","2021","date",0,0,"E02000196","Croydon 003","E02000196","2021 super output areas - middle layer",152,196,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",35.1,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534395d1d20301",196,1002
"2021","2021","2021","date",0,0,"E02000197","Croydon 004","E02000197","2021 super output areas - middle layer",152,197,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",35.1,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534396d1d20301",197,1002
"2021","2021","2021","date",0,0,"E02000198","Croydon 005","E02000198","2021 super output areas - middle layer",152,198,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",40.8,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534397d1d20301",198,1002
"2021","2021","2021","date",0,0,"E02000199","Croydon 006","E02000199","2021 super output areas - middle layer",152,199,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",33.8,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534398d1d20301",199,1002
"2021","2021","2021","date",0,0,"E02000200","Croydon 007","E02000200","2021 super output areas - middle layer",152,200,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",44.2,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534399d1d20301",200,1002
"2021","2021","2021","date",0,0,"E02000201","Croydon 008","E02000201","2021 super output areas - middle layer",152,201,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",48.6,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534400d1d20301",201,1002
"2021","2021","2021","date",0,0,"E02000202","Croydon 009","E02000202","2021 super output areas - middle layer",152,202,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",32.9,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534401d1d20301",202,1002
"2021","2021","2021","date",0,0,"E02000203","Croydon 010","E02000203","2021 super output areas - middle layer",152,203,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",49.2,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534402d1d20301",203,1002
"2021","2021","2021","date",0,0,"E02000204","Croydon 011","E02000204","2021 super output areas - middle layer",152,204,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",35.7,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534403d1d20301",204,1002
"2021","2021","2021","date",0,0,"E02000206","Croydon 013","E02000206","2021 super output areas - middle layer",152,205,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",46.8,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534404d1d20301",205,1002
"2021","2021","2021","date",0,0,"E02000207","Croydon 014","E02000207","2021 super output areas - middle layer",152,206,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",37.8,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534405d1d20301",206,1002
"2021","2021","2021","date",0,0,"E02000208","Croydon 015","E02000208","2021 super output areas - middle layer",152,207,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",48.2,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534406d1d20301",207,1002
"2021","2021","2021","date",0,0,"E02000209","Croydon 016","E02000209","2021 super output areas - middle layer",152,208,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",31.5,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534407d1d20301",208,1002
"2021","2021","2021","date",0,0,"E02000210","Croydon 017","E02000210","2021 super output areas - middle layer",152,209,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",32.2,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534408d1d20301",209,1002
"2021","2021","2021","date",0,0,"E02000211","Croydon 018","E02000211","2021 super output areas - middle layer",152,210,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",14.8,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534409d1d20301",210,1002
"2021","2021","2021","date",0,0,"E02000212","Croydon 019","E02000212","2021 super output areas - middle layer",152,211,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",42.2,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534410d1d20301",211,1002
"2021","2021","2021","date",0,0,"E02000213","Croydon 020","E02000213","2021 super output areas - middle layer",152,212,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",58.2,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534411d1d20301",212,1002
"2021","2021","2021","date",0,0,"E02000214","Croydon 021","E02000214","2021 super output areas - middle layer",152,213,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",23.5,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534412d1d20301",213,1002
"2021","2021","2021","date",0,0,"E02000215","Croydon 022","E02000215","2021 super output areas - middle layer",152,214,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",50.7,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534413d1d20301",214,1002
"2021","2021","2021","date",0,0,"E02000216","Croydon 023","E02000216","2021 super output areas - middle layer",152,215,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",34.2,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534414d1d20301",215,1002
"2021","2021","2021","date",0,0,"E02000217","Croydon 024","E02000217","2021 super output areas - middle layer",152,216,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",48.3,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534415d1d20301",216,1002
"2021","2021","2021","date",0,0,"E02000218","Croydon 025","E02000218","2021 super output areas - middle layer",152,217,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",26.7,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534416d1d20301",217,1002
"2021","2021","2021","date",0,0,"E02000219","Croydon 026","E02000219","2021 super output areas - middle layer",152,218,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",14.9,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534417d1d20301",218,1002
"2021","2021","2021","date",0,0,"E02000221","Croydon 028","E02000221","2021 super output areas - middle layer",152,219,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",31.3,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534418d1d20301",219,1002
"2021","2021","2021","date",0,0,"E02000222","Croydon 029","E02000222","2021 super output areas - middle layer",152,220,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",30.3,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534419d1d20301",220,1002
"2021","2021","2021","date",0,0,"E02000223","Croydon 030","E02000223","2021 super output areas - middle layer",152,221,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",39.3,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534420d1d20301",221,1002
"2021","2021","2021","date",0,0,"E02000224","Croydon 031","E02000224","2021 super output areas - middle layer",152,222,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",28.7,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534421d1d20301",222,1002
"2021","2021","2021","date",0,0,"E02000225","Croydon 032","E02000225","2021 super output areas - middle layer",152,223,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",26.6,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534422d1d20301",223,1002
"2021","2021","2021","date",0,0,"E02000226","Croydon 033","E02000226","2021 super output areas - middle layer",152,224,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",12.5,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534423d1d20301",224,1002
"2021","2021","2021","date",0,0,"E02000227","Croydon 034","E02000227","2021 super output areas - middle layer",152,225,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",19.5,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534424d1d20301",225,1002
"2021","2021","2021","date",0,0,"E02000228","Croydon 035","E02000228","2021 super output areas - middle layer",152,226,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",11.1,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534425d1d20301",226,1002
"2021","2021","2021","date",0,0,"E02000229","Croydon 036","E02000229","2021 super output areas - middle layer",152,227,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",33.3,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534426d1d20301",227,1002
"2021","2021","2021","date",0,0,"E02000230","Croydon 037","E02000230","2021 super output areas - middle layer",152,228,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",25.9,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534427d1d20301",228,1002
"2021","2021","2021","date",0,0,"E02000231","Croydon 038","E02000231","2021 super output areas - middle layer",152,229,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",10.5,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534428d1d20301",229,1002
"2021","2021","2021","date",0,0,"E02000232","Croydon 039","E02000232","2021 super output areas - middle layer",152,230,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",12.9,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534429d1d20301",230,1002
"2021","2021","2021","date",0,0,"E02000233","Croydon 040","E02000233","2021 super output areas - middle layer",152,231,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",17.0,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534430d1d20301",231,1002
"2021","2021","2021","date",0,0,"E02000234","Croydon 041","E02000234","2021 super output areas - middle layer",152,232,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",21.0,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534431d1d20301",232,1002
"2021","2021","2021","date",0,0,"E02000235","Croydon 042","E02000235","2021 super output areas - middle layer",152,233,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",12.2,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534432d1d20301",233,1002
"2021","2021","2021","date",0,0,"E02000236","Croydon 043","E02000236","2021 super output areas - middle layer",152,234,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",10.5,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534433d1d20301",234,1002
"2021","2021","2021","date",0,0,"E02000237","Croydon 044","E02000237","2021 super output areas - middle layer",152,235,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",16.4,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534434d1d20301",235,1002
"2021","2021","2021","date",0,0,"E02006788","Croydon 045","E02006788","2021 super output areas - middle layer",152,236,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",31.9,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637540746d1d20301",236,1002
"2021","2021","2021","date",0,0,"E02006987","Croydon 046","E02006987","2021 super output areas - middle layer",152,237,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",68.1,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637540937d1d20301",237,1002
"2021","2021","2021","date",0,0,"E02006988","Croydon 047","E02006988","2021 super output areas - middle layer",152,238,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",47.7,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637540938d1d20301",238,1002
"2021","2021","2021","date",0,0,"E02000238","Ealing 001","E02000238","2021 super output areas - middle layer",152,239,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",28.1,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534435d1d20301",239,1002
"2021","2021","2021","date",0,0,"E02000239","Ealing 002","E02000239","2021 super output areas - middle layer",152,240,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",21.1,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534436d1d20301",240,1002
"2021","2021","2021","date",0,0,"E02000240","Ealing 003","E02000240","2021 super output areas - middle layer",152,241,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",30.7,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534437d1d20301",241,1002
"2021","2021","2021","date",0,0,"E02000241","Ealing 004","E02000241","2021 super output areas - middle layer",152,242,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",25.2,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534438d1d20301",242,1002
"2021","2021","2021","date",0,0,"E02000242","Ealing 005","E02000242","2021 super output areas - middle layer",152,243,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",23.4,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534439d1d20301",243,1002
"2021","2021","2021","date",0,0,"E02000243","Ealing 006","E02000243","2021 super output areas - middle layer",152,244,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",30.6,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534440d1d20301",244,1002
"2021","2021","2021","date",0,0,"E02000244","Ealing 007","E02000244","2021 super output areas - middle layer",152,245,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",30.5,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534441d1d20301",245,1002
"2021","2021","2021","date",0,0,"E02000245","Ealing 008","E02000245","2021 super output areas - middle layer",152,246,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",35.5,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534442d1d20301",246,1002
"2021","2021","2021","date",0,0,"E02000246","Ealing 009","E02000246","2021 super output areas - middle layer",152,247,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",27.4,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534443d1d20301",247,1002
"2021","2021","2021","date",0,0,"E02000247","Ealing 010","E02000247","2021 super output areas - middle layer",152,248,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",28.9,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534444d1d20301",248,1002
"2021","2021","2021","date",0,0,"E02000248","Ealing 011","E02000248","2021 super output areas - middle layer",152,249,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",35.0,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534445d1d20301",249,1002
"2021","2021","2021","date",0,0,"E02000249","Ealing 012","E02000249","2021 super output areas - middle layer",152,250,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",32.4,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534446d1d20301",250,1002
"2021","2021","2021","date",0,0,"E02000250","Ealing 013","E02000250","2021 super output areas - middle layer",152,251,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",22.7,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534447d1d20301",251,1002
"2021","2021","2021","date",0,0,"E02000251","Ealing 014","E02000251","2021 super output areas - middle layer",152,252,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",21.8,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534448d1d20301",252,1002
"2021","2021","2021","date",0,0,"E02000252","Ealing 015","E02000252","2021 super output areas - middle layer",152,253,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",56.8,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534449d1d20301",253,1002
"2021","2021","2021","date",0,0,"E02000253","Ealing 016","E02000253","2021 super output areas - middle layer",152,254,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",38.0,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534450d1d20301",254,1002
"2021","2021","2021","date",0,0,"E02000254","Ealing 017","E02000254","2021 super output areas - middle layer",152,255,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",24.2,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534451d1d20301",255,1002
"2021","2021","2021","date",0,0,"E02000255","Ealing 018","E02000255","2021 super output areas - middle layer",152,256,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",31.5,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534452d1d20301",256,1002
"2021","2021","2021","date",0,0,"E02000256","Ealing 019","E02000256","2021 super output areas - middle layer",152,257,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",41.8,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534453d1d20301",257,1002
"2021","2021","2021","date",0,0,"E02000258","Ealing 021","E02000258","2021 super output areas - middle layer",152,258,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",37.9,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534454d1d20301",258,1002
"2021","2021","2021","date",0,0,"E02000259","Ealing 022","E02000259","2021 super output areas - middle layer",152,259,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",28.1,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534455d1d20301",259,1002
"2021","2021","2021","date",0,0,"E02000260","Ealing 023","E02000260","2021 super output areas - middle layer",152,260,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",37.9,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534456d1d20301",260,1002
"2021","2021","2021","date",0,0,"E02000261","Ealing 024","E02000261","2021 super output areas - middle layer",152,261,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",53.2,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534457d1d20301",261,1002
"2021","2021","2021","date",0,0,"E02000262","Ealing 025","E02000262","2021 super output areas - middle layer",152,262,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",52.0,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534458d1d20301",262,1002
"2021","2021","2021","date",0,0,"E02000263","Ealing 026","E02000263","2021 super output areas - middle layer",152,263,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",39.3,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534459d1d20301",263,1002
"2021","2021","2021","date",0,0,"E02000264","Ealing 027","E02000264","2021 super output areas - middle layer",152,264,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",39.3,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534460d1d20301",264,1002
"2021","2021","2021","date",0,0,"E02000265","Ealing 028","E02000265","2021 super output areas - middle layer",152,265,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",47.2,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534461d1d20301",265,1002
"2021","2021","2021","date",0,0,"E02000266","Ealing 029","E02000266","2021 super output areas - middle layer",152,266,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",36.0,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534462d1d20301",266,1002
"2021","2021","2021","date",0,0,"E02000267","Ealing 030","E02000267","2021 super output areas - middle layer",152,267,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",35.7,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534463d1d20301",267,1002
"2021","2021","2021","date",0,0,"E02000268","Ealing 031","E02000268","2021 super output areas - middle layer",152,268,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",36.5,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534464d1d20301",268,1002
"2021","2021","2021","date",0,0,"E02000269","Ealing 032","E02000269","2021 super output areas - middle layer",152,269,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",32.8,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534465d1d20301",269,1002
"2021","2021","2021","date",0,0,"E02000270","Ealing 033","E02000270","2021 super output areas - middle layer",152,270,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",54.6,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534466d1d20301",270,1002
"2021","2021","2021","date",0,0,"E02000271","Ealing 034","E02000271","2021 super output areas - middle layer",152,271,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",34.6,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534467d1d20301",271,1002
"2021","2021","2021","date",0,0,"E02000272","Ealing 035","E02000272","2021 super output areas - middle layer",152,272,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",24.8,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534468d1d20301",272,1002
"2021","2021","2021","date",0,0,"E02000275","Ealing 038","E02000275","2021 super output areas - middle layer",152,273,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",36.3,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534469d1d20301",273,1002
"2021","2021","2021","date",0,0,"E02000276","Ealing 039","E02000276","2021 super output areas - middle layer",152,274,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",36.5,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534470d1d20301",274,1002
"2021","2021","2021","date",0,0,"E02006791","Ealing 040","E02006791","2021 super output areas - middle layer",152,275,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",44.2,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637540749d1d20301",275,1002
"2021","2021","2021","date",0,0,"E02006968","Ealing 041","E02006968","2021 super output areas - middle layer",152,276,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",38.5,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637540919d1d20301",276,1002
"2021","2021","2021","date",0,0,"E02006969","Ealing 042","E02006969","2021 super output areas - middle layer",152,277,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",51.6,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637540920d1d20301",277,1002
"2021","2021","2021","date",0,0,"E02006970","Ealing 043","E02006970","2021 super output areas - middle layer",152,278,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",48.4,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637540921d1d20301",278,1002
"2021","2021","2021","date",0,0,"E02006971","Ealing 044","E02006971","2021 super output areas - middle layer",152,279,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",32.5,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637540922d1d20301",279,1002
"2021","2021","2021","date",0,0,"E02000277","Enfield 001","E02000277","2021 super output areas - middle layer",152,280,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",27.7,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534471d1d20301",280,1002
